BANC,MCNS,FAFB
720575941429219320,50564,720575940631092291
720575941473746784,54873,720575940605884350
720575941663016760,16066,720575940611565522
720575941609111114,65039,720575940645433454
720575941489857255,118826,720575940614936682
720575941576088758,26616,720575940620067531
720575941414456980,81152,720575940622915589
720575941680029629,111857,720575940620454705
720575941460459204,131841,720575940622103593
720575941564779922,139286,720575940609493515
720575941490853582,549795,720575940628681232
720575941473300576,94924,720575940619945595
720575941623546876,24912,720575940610022357
720575941633088928,32436,720575940625109944
720575941568378612,86995,720575940612473640
720575941476909876,44559,720575940627088539
720575941612989660,119155,720575940632921144
720575941429765769,51325,720575940627515394
720575941641838949,67338,720575940613936109
720575941448602461,71583,720575940623609613
720575941536396259,46288,720575940627560835
720575941528436356,126299,720575940634509724
720575941643544952,37708,720575940620666221
720575941516414892,158327,720575940624345992
720575941519789235,121921,720575940639845976
720575941602386934,158486,720575940623745816
720575941513721593,40943,720575940606615474
720575941407316142,35804,720575940639852707
720575941465206102,98577,720575940620480421
720575941688927862,42851,720575940629165365
720575941656133076,79386,720575940640322688
720575941501910615,148040,720575940633389907
720575941402321699,70953,720575940639238709
720575941555305217,119753,720575940609166148
720575941460205968,59028,720575940639866739
720575941471291456,160978,720575940626985554
720575941558719470,106445,720575940616003990
720575941514894691,103343,720575940635114687
720575941573522333,24242,720575940619804107
720575941731230507,65348,720575940613940082
720575941482488518,103105,720575940628068099
720575941547681160,68066,720575940617613142
720575941545275324,92742,720575940614165219
720575941643068005,76687,720575940626684435
720575941526179842,117351,720575940624716779
720575941515436803,85831,720575940611875170
720575941567463412,47688,720575940631477315
720575941600827433,62872,720575940622010700
720575941572314107,103314,720575940638728420
720575941548149309,99633,720575940632504996
720575941553019271,60635,720575940636492901
720575941449977722,91410,720575940628250620
720575941452123258,80026,720575940643779380
720575941568689402,115747,720575940638344282
720575941403786352,26124,720575940630396220
720575941596181893,93716,720575940625216039
720575941440119381,111960,720575940607664329
720575941449926266,80205,720575940616304706
720575941510749394,126892,720575940629344450
720575941657248024,104239,720575940627474963
720575941629724130,112944,720575940632158767
720575941662391352,80933,720575940623297416
720575941529877451,176641,720575940621024865
720575941580350545,58774,720575940625911736
720575941624578300,82230,720575940640879779
720575941431367049,21057,720575940635189360
720575941504259378,76041,720575940630682732
720575941449661789,106819,720575940632201007
720575941596898181,89286,720575940654908577
720575941458120688,97703,720575940629431034
720575941558385011,114923,720575940641545205
720575941624207980,32340,720575940625347661
720575941533177944,54233,720575940616735605
720575941437001490,140109,720575940621828129
720575941667965105,111656,720575940621089857
720575941535162344,92369,720575940622433279
720575941480098946,129613,720575940630611712
720575941513597649,76062,720575940620672609
720575941564709522,69087,720575940619788169
720575941401838627,52102,720575940608404235
720575941540424397,110190,720575940623148765
720575941514190841,104746,720575940627294737
720575941535890698,20800,720575940621975329
720575941629544674,57679,720575940627764361
720575941455158509,87823,720575940639232070
720575941654067668,60376,720575940627498377
720575941526533988,148283,720575940638439140
720575941539897037,145604,720575940639199302
720575941532889731,128610,720575940622344880
720575941476794654,75786,720575940620179915
720575941595905669,36108,720575940626323658
720575941548017544,140632,720575940623885861
720575941566976814,90486,720575940628234312
720575941525169689,113063,720575940616764305
720575941408073775,115902,720575940612683482
720575941475398686,165606,720575940632716492
720575941515146083,127245,720575940616148074
720575941572093000,57540,720575940625258476
720575941590248844,61867,720575940627754492
720575941494880896,67825,720575940616665181
720575941430349271,96792,720575940605845984
720575941525278308,131909,720575940640340533
720575941502187863,118126,720575940621826857
720575941593257942,105290,720575940619704536
720575941549757473,148423,720575940624832747
720575941574037430,83752,720575940622614652
720575941565750023,44615,720575940637489827
720575941480262624,57793,720575940633681633
720575941479325826,50842,720575940616199569
720575941534072074,20679,720575940616058124
720575941630854114,152590,720575940615487138
720575941470124555,127139,720575940620842516
720575941414656284,61348,720575940623353420
720575941486876112,525696,720575940626575362
720575941544106245,75753,720575940623135512
720575941393272580,75594,720575940612810905
720575941447423508,98418,720575940620121716
720575941549372276,195327,720575940625702926
720575941486586509,124543,720575940638063728
720575941437838866,98150,720575940626586626
720575941491634352,179124,720575940604622453
720575941578173273,154465,720575940632929336
720575941536258792,89491,720575940628877161
720575941651253233,45117,720575940629020154
720575941519587288,93350,720575940632355659
720575941541844060,49271,720575940609034761
720575941431519625,62335,720575940622396193
720575941668426161,117142,720575940629518274
720575941561834285,58744,720575940625020088
720575941572151454,76824,720575940615082927
720575941549865249,116337,720575940620238063
720575941595347589,107058,720575940616243266
720575941541825884,99900,720575940632505903
720575941434847776,144483228,720575940622444020
720575941514008057,125928,720575940613266984
720575941633632187,150269,720575940635196528
720575941600220713,124845,720575940605103806
720575941539936381,108229,720575940632223884
720575941490341065,42235,720575940618264024
720575941533175384,95690,720575940634979691
720575941624685676,49801,720575940626802476
720575941433663630,42897,720575940620182357
720575941498235771,63863,720575940630174163
720575941402241827,95429,720575940614268467
720575941611261101,72501,720575940649765497
720575941606299501,65363,720575940612489625
720575941626147466,514657,720575940610198596
720575941557966351,118784,720575940621288216
720575941559734510,77137,720575940620320336
720575941537084648,58953,720575940653088246
720575941506833477,183932,720575940639579206
720575941497523785,54747,720575940630797430
720575941554889473,113218,720575940626167994
720575941492126439,88888,720575940624252308
720575941590948648,65697,720575940636273520
720575941460388496,62582,720575940641271348
720575941576814681,62697,720575940638642246
720575941538704253,69158,720575940606786249
720575941544339388,135056,720575940627659151
720575941469441757,65028,720575940644491680
720575941520460471,56480,720575940628933392
720575941644099528,70323,720575940606536322
720575941479760207,91301,720575940616181137
720575941505992471,92955,720575940626697960
720575941669963687,126073,720575940639757475
720575941536082920,102456,720575940626918074
720575941544812293,79227,720575940629317436
720575941506570661,133668,720575940630695806
720575941491074252,40854,720575940623539992
